Index_Bolivia,OID,Country,CountryCode,GridCellArea,pointid,Pop,X,Y,X_deg,Y_deg,TravelHours,NTLBin,NTLArea,NightLights,Elevation,Slope,LandCover,Conflict,ElectrificationOrder,GHI,SolarRestriction,WindVel,HydropowerFID,HydropowerDist,Hydropower,CurrentHVLineDist,PlannedHVLineDist,CurrentMVLineDist,PlannedMVLineDist,SubstationDist,TransformerDist,RoadDist,IsUrban,Electrific,ElecTechStart,PerCapitaDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,ResidentialDemandTierCustom,CommercialDemand,AgriDemand,EducationDemand,HealthDemand,HealthDemand2025,EducationDemand2025,ElecPop,ElecStart,Elec_Initial_Status_Grid2012,Elec_Init_Status_Offgrid2012,Actual_Elec_Status_2012,FinalElecCode2012,GridReachYear,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,Pop2025High,Pop2025Low,Pop2012,GridDistCalibElec,Unnamed: 68,MVConnectDist,Pop2025,NewConnections2025,NumPeoplePerHH,EnergyPerSettlement2025,TotalEnergyPerCell,MG_Hydro2025,MG_PV2025,MG_Wind2025,MG_Diesel2025,SA_Diesel2025,SA_PV2025,Minimum_Tech_Off_grid2025,Minimum_LCOE_Off_grid2025,Off_Grid_Code2025,Elec_Initial_Status_Grid2025,Elec_Init_Status_Offgrid2025,Actual_Elec_Status_2025,Grid_extension2025,MinGridDist2025,ElectrificationOrder2025,MinimumOverall2025,MinimumOverallLCOE2025,MinimumOverallCode2025,InvestmentCost2025,ElecStatusIn2025,InvestmentCapita2025,GridElecIn2025,OffGridElecIn2025,FinalElecCode2025,NewCapacity2025,InvestmentCostLV2025,InvestmentCostMV2025,InvestmentCostHV2025,InvestmentCostTransformer2025,InvestmentCostConnection2025,HouseHolds,Location,ExpectedDemand,Fuel_Cost,NPC_Hybrid,NPC_Distribution_Hybrid,NPC_Total_Hybrid,Actualize_Demand,LCOE Hybrid,PV_Hybrid,NPC_HomeSystem,LCOE_HomeSystem,PV_HomeSystem
257,-1.0,Bolivia,1.0,1.0,258.0,159.872108,-7224.238289,-1811.839861,-64.89643671,-16.16404961,6.0,0.0,1.0,0.0,193.0,4.041142,2.0,0.0,0.0,1812.0,1.0,3.38919997,173.0,36.2932472,6277370.0,98859,98859,77938,63618,100734,0.0,79.3728104,0.0,45,3.0,125.05610055999999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,100.04531949999999,0.0,0.0,0.0,25.01078106,0.0,0.0,6.880865122,45,0.0,1.0,1.0,3.0,2012.0,1.0,1.0,4.0,5.0,5.0,3.4,1.066906092,0.014319766000000001,152.9081138,183.9748003,174.7760603,152.9081138,63618,,0.0,183.9748003,177.093935178,3.41909407774657,22146.67696618609,23007.171126822715,100,100,100,100,100,100,SA_PV2025,0.46817073780227175,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,78934.81080999704,0,445.72283478063986,0,0,99.0,0.0,45146.81171474574,0.0,0.0,10000,6726.00680606501,53.80805444852008,Amazonia,68600.69771416143,0.5442888,110628.23935654806,58872.818520810746,169501.0578773588,512409.044165468,0.33079247879673107,14.860961807292455,99.0,99.0,99.0
271,-1.0,Bolivia,1.0,1.0,272.0,174.405936,-7497.739334999999,-1765.474541,-67.35333841,-15.761109,12.0,0.0,1.0,0.0,1621.0,34.5519066,2.0,0.0,0.0,1625.0,1.0,3.88797164,146.0,22.611297600000004,9009340.0,15842,15842,4.82,4817,24.980999999999998,0.0,11.6699648,0.0,0.0,0.0,135.09078359999998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,135.09078359999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2012.0,3.0,1.0,4.0,3.0,2.0,2.5,1.025787014,0.028331366,166.8088514,200.6997822,190.6647931,166.8088514,4817,,4.069675821156419,200.6997822,200.6997822,3.41909407774657,27112.690845747326,27112.690845747326,100,100,100,100,100,100,SA_PV2025,0.52204638578321,3.0,0,0,0,0.4832613914117766,4.174620608532041,1.0,Grid_extension2025,0.4832613914117766,1.0,83642.74292905652,0,416.7555241574972,0,0,99.0,0.0,46987.058830504706,0.0,0.0,10000,7337.461972246887,58.699695777975094,HighLands,159207.466333521,0.5585776,216851.8087672498,61324.52080275159,278176.3295700014,1189191.1943502694,0.23392060998398728,31.20513868670801,99.0,99.0,99.0
277,-1.0,Bolivia,1.0,1.0,278.0,196.206678,-7571.6756909999995,-1752.3811190000001,-68.01751999999999,-15.64717211,7.0,0.0,1.0,0.0,1076.0,29.9445438,2.0,0.0,0.0,1729.0,1.0,1.71059787,148.0,17.1168499,9523700.0,22503,22503,7932,8019,22.464000000000002,0.0,8.4774055,0.0,0.35200000000000004,2.0,172.25409626900003,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,163.94099640000002,0.0,0.0,8.313099869,0.0,0.0,0.0,66.05630517,0.35200000000000004,0.0,1.0,1.0,2.0,2012.0,4.0,1.0,4.0,3.0,3.0,2.95,1.04246179,1.9e-05,187.65995790000002,225.787255,214.49789219999997,187.65995790000002,8019,,0.0,225.787255,159.73094983,3.41909407774657,27514.31040915563,38892.779559083254,100,100,100,100,100,100,SA_PV2025,0.49064509942031037,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,87364.4793199002,0,546.9477231111524,0,0,99.0,0.0,49609.14297943398,0.0,0.0,10000,8254.644719691732,66.03715775753386,HighLands,174879.39539867948,0.5466702666666667,236498.61619165144,64863.78769912571,301362.40389077715,1306251.7849869318,0.23070774513337186,34.32210847772238,99.0,99.0,99.0
316,-1.0,Bolivia,1.0,1.0,317.0,134.43790900000002,-7328.333696,-2343.62597,-65.83154166,-20.72180833,3.0,0.0,1.0,0.0,2865.0,22.9153938,7.0,0.0,0.0,2304.0,1.0,2.48502636,370.0,9.8399448,4611590.0,33135,33135,2314,0.036000000000000004,41159,0.0,2.667238,0.0,243,3.0,181.04131885,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,151.2987684,0.0,0.0,0.0,29.74255045,0.0,0.0,31.24538299,243,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,2.0,3.0,3.15,1.052183214,0.001764051,128.58182299999999,154.7060821,146.970778,128.58182299999999,0.036000000000000004,,0.0,154.7060821,123.46069911000001,3.41909407774657,22351.487793017423,28008.19313750038,100,100,100,100,100,100,SA_PV2025,0.3681967781674118,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,74523.2697300426,0,603.6193725393088,0,0,99.0,0.0,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332,HighLands,130475.59640155347,0.5371444000000001,171766.52060139598,54368.22488206993,226134.7454834659,974580.1116719246,0.23203299839099345,23.425544828652818,99.0,99.0,99.0
329,-1.0,Bolivia,1.0,1.0,330.0,192.573221,-7302.104351000001,-2206.6822239999997,-65.59591945,-19.56001389,2.0,0.0,1.0,0.0,3642.0,3.7223002999999997,7.0,0.0,0.0,2319.0,1.0,3.88125587,682.0,18.9152813,277683.0,4105,4105,0.6409999999999999,612,6803,0.0,0.2531928,0.0,75,3.0,128.6075898,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,128.6075898,0.0,0.0,0.0,0.0,0.0,0.0,13.81385801,75,0.0,1.0,1.0,3.0,2012.0,5.0,2.0,5.0,1.0,5.0,3.8,1.098049029,0.028107801,184.1847735,221.60600950000003,210.52570899999998,184.1847735,612,,0.0,221.60600950000003,207.79215149000004,3.41909407774657,26723.647782485383,28500.214766990906,100,100,100,100,100,100,SA_PV2025,0.4170437232321287,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,86425.88930011503,0,415.92470495342195,0,0,99.0,0.0,49182.641807183136,0.0,0.0,10000,8101.78092723228,64.81424741785824,HighLands,172267.40720033002,0.5347629333333334,230118.78517193953,64284.42273441541,294403.2079063549,1286741.6863919515,0.22879744320079284,32.82284963387784,99.0,99.0,99.0
336,-1.0,Bolivia,1.0,1.0,337.0,141.704823,-6984.578769,-1902.714796,-62.74353861,-16.95137979,10.0,0.0,1.0,0.0,248.0,0.4140143,9.0,0.0,0.0,1882.0,1.0,5.12565279,197.0,25.0337105,1439350.0,73.39,58495,12513,6072,58882,0.0,11.1071053,0.0,231,2.0,78.17336998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,78.17336998,0.0,0.0,0.0,0.0,0.0,0.0,31.30793631,231,0.0,1.0,1.0,2.0,2012.0,3.0,1.0,5.0,5.0,5.0,3.9,1.107634822,0.084311555,135.5321918,163.068573,154.9151444,135.5321918,6072,,0.0,163.068573,131.76063668999998,3.41909407774657,10300.173000767732,12747.619889239639,100,100,100,100,100,100,SA_PV2025,0.5138811871282181,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,70365.87739702422,0,534.0432405664344,0,0,99.0,0.0,42724.468905721726,0.0,0.0,10000,5961.687851079619,47.69350280863695,Amazonia,61706.69101662798,0.5538146666666667,105525.6215352465,55686.15675680134,161211.77829204785,460914.64979250496,0.3497649258157065,13.790563602588776,99.0,99.0,99.0
365,-1.0,Bolivia,1.0,1.0,366.0,196.206678,-7153.876661,-1920.12588,-64.26436745,-17.10185217,11.0,0.0,1.0,0.0,233.0,2.0667737,9.0,0.0,0.0,1767.0,1.0,3.55350518,209.0,17.152523000000002,1062540.0,15.745999999999999,15.66,20.46,2416,30.480999999999998,0.0,2.2851837,0.0,574,2.0,130.6061256,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,130.6061256,0.0,0.0,0.0,0.0,0.0,0.0,107.7168158,574,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,5.0,5.0,5.0,4.2,1.141803222,0.018352742,187.65995790000002,225.787255,214.49789219999997,187.65995790000002,2416,,0.0,225.787255,118.07043919999998,3.41909407774657,15420.722611802363,29489.19858540923,100,100,100,100,100,100,SA_PV2025,0.5473256333759516,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,81869.94904109776,0,693.399208098294,0,0,99.0,0.0,49609.14297943398,0.0,0.0,10000,8254.644719691732,66.03715775753386,Amazonia,82388.7111422042,0.5561961333333334,126363.57139882492,64863.78769912571,191227.35909795063,615397.8331577055,0.3107377842341957,17.845936003358332,99.0,99.0,99.0
376,-1.0,Bolivia,1.0,1.0,377.0,167.139022,-6436.959783,-2141.744346,-57.82419356,-19.00609004,2.0,0.0,1.0,0.0,163.0,0.9525322,8.0,0.0,0.0,1933.0,1.0,3.33494043,678.0,74.00258640000001,204150.0,567.0509999999999,566906,1004,182,566906,0.0,0.3755926,0.0,0.022000000000000002,4.0,120.11957450000001,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,120.11957450000001,0.0,0.0,0.0,0.0,0.0,0.0,3.516886618,0.022000000000000002,0.0,1.0,1.0,4.0,2012.0,5.0,1.0,2.0,5.0,5.0,3.6,1.0811571640000002,0.013113257,159.8584826,192.3372913,182.7204267,159.8584826,182,,0.0,192.3372913,188.820404682,3.41909407774657,22681.02666731965,23103.473591438556,100,100,100,100,100,100,SA_PV2025,0.4388646543702622,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,119670.18632128797,0,633.7778299057737,0,0,99.0,0.0,36593.66483726346,65868.59670707422,0.0,0,6903.159155189373,56.25387512787135,Chaco,41325.093830631864,0.5347629333333334,66112.04264906194,109365.42069952705,175477.463348589,308675.458637953,0.5684853085596526,15.205811399764457,99.0,99.0,99.0
391,-1.0,Bolivia,1.0,1.0,392.0,145.33828,-7170.194393000001,-1442.201229,-64.41095213,-12.93017875,12.0,0.0,1.0,0.0,138.0,0.5854944000000001,9.0,0.0,0.0,1876.0,1.0,3.57777119,433.0,64.3961716,301052.0,226113,146864,197389,21224,146887,0.0,23.7265625,0.0,675,4.0,144.3884499,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,144.3884499,0.0,0.0,0.0,0.0,0.0,0.0,93.82997894,675,0.0,1.0,1.0,4.0,2012.0,3.0,1.0,5.0,5.0,5.0,3.9,1.107634822,0.018996922,139.00737619999998,167.2498185,158.8873276,139.00737619999998,21224,,0.0,167.2498185,73.41983956,3.41909407774657,10600.976825975098,24148.942039271347,100,100,100,100,100,100,SA_PV2025,0.5155247303706322,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,35231.58310909904,0,479.86461588910396,0,0,99.0,0.0,9903.932974793537,17827.079354628368,0.0,0,2684.1846805948735,48.916413148312586,Amazonia,63085.49236932502,0.5585776,107208.38709837582,30415.19701001678,137623.5841083926,471213.5287656222,0.29206203919676815,14.109481618858666,99.0,99.0,99.0
395,-1.0,Bolivia,1.0,1.0,396.0,207.107049,-7323.707684999999,-1224.07856,-65.7899855,-11.00106078,5.0,0.0,1.0,0.0,176.0,0.4016532,2.0,0.0,0.0,1859.0,1.0,2.274369,33.0,37.94752879999999,4242030.0,436035,313472,29.918000000000003,5.2829999999999995,313569,0.0,3.5313117999999997,0.0,386,4.0,150.68038059999998,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,150.68038059999998,0.0,0.0,0.0,0.0,0.0,0.0,76.46100728,386,0.0,1.0,1.0,4.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.000785781,198.0855111,238.33099130000002,226.41444180000002,198.0855111,5.2829999999999995,,0.0,238.33099130000002,161.86998402,3.41909407774657,24390.630799849514,35911.80447785929,100,100,100,100,100,100,SA_PV2025,0.4563342533070019,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,74186.53570770033,0,458.30940280153567,0,0,99.0,0.0,20423.989403438038,36763.18092618846,0.0,0,5917.868166948919,69.70588871806574,Amazonia,86525.1151343436,0.5419073333333334,129359.27811264992,63105.03849657542,192464.31660922535,646294.4695844343,0.29779663244369,18.43710740957522,99.0,99.0,99.0
396,-1.0,Bolivia,1.0,1.0,397.0,257.97544700000003,-7497.792339,-1596.950705,-67.35381455,-14.28984719,5.0,1.0,1.0,0.2858496,186.0,1.2418699,9.0,0.0,0.0,1869.0,1.0,2.96781445,100.0,13.5353098,5619700.0,95875,22.804000000000002,1274,0.6459999999999999,25354,0.0,0.12740839999999998,0.0,634,2.0,132.434528739,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,126.11188940000001,0.0,0.0,6.322639339,0.0,0.0,0.0,156.4319508,634,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,5.0,5.0,5.0,4.2,1.141803222,0.006544721999999999,246.73809280000003,296.8684278,282.0250064,246.73809280000003,0.6459999999999999,,0.0,296.8684278,140.436477,3.41909407774657,18598.63864926041,39315.630333180845,100,100,100,100,100,100,SA_PV2025,0.5174555346042304,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,92636.23260031355,0,659.6308493292206,0,0,99.0,0.0,56332.9062197439,0.0,0.0,10000,10853.329165910878,86.82663332728703,Amazonia,105828.3339072228,0.5419073333333334,154983.6707771304,74186.23538565477,229169.9061627852,790478.7739765176,0.2899127891947584,23.0005224344996,99.0,99.0,99.0
397,-1.0,Bolivia,1.0,1.0,398.0,134.43790900000002,-7064.366368999999,-1771.119668,-63.46028282,-15.81021206,12.0,0.0,1.0,0.0,207.0,0.7842169,2.0,0.0,0.0,1869.0,1.0,3.59595728,503.0,44.2743263,137536.0,175.06599999999997,151869,19197,5433,152.12,0.0,6.9838142,0.0,81,2.0,158.91800814,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,146.78537590000002,0.0,0.0,12.13263224,0.0,0.0,0.0,10.41512766,81,0.0,1.0,1.0,2.0,2012.0,4.0,1.0,4.0,5.0,5.0,3.85,1.102740091,0.019487906,128.58182299999999,154.7060821,146.970778,128.58182299999999,5433,,0.0,154.7060821,144.29095444,3.41909407774657,22930.43107222429,24585.58241447531,100,100,100,100,100,100,SA_PV2025,0.45389265751616725,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,74786.30344928408,0,518.3020913510015,0,0,99.0,0.0,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332,Amazonia,58949.08834420977,0.5585776,103706.81500630756,54368.22488206993,158075.03988837748,440316.8920925821,0.3590028970660981,13.397001050474188,99.0,99.0,99.0
400,-1.0,Bolivia,1.0,1.0,401.0,599.520405,-7324.7563230000005,-1598.914221,-65.79940557,-14.30704752,9.0,0.0,1.0,0.0,158.0,0.4016532,9.0,0.0,0.0,1887.0,1.0,4.0429306,463.0,34.7713013,240519.0,67.51100000000001,33201,106619,33201,75726,0.0,60.727882400000006,0.0,721,3.0,163.8634735,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,163.8634735,0.0,0.0,0.0,0.0,0.0,0.0,413.42531280000003,721,0.0,1.0,1.0,3.0,2012.0,1.0,1.0,5.0,5.0,5.0,3.6,1.0811571640000002,0.033749884,573.4054269,689.9055012,655.4102262,573.4054269,33201,,37.85976155055964,689.9055012,276.4801884,3.41909407774657,45305.0040251584,113050.31181339042,100,100,100,100,100,100,SA_PV2025,0.5125195517622184,3.0,0,1,1,0.5042925410787155,40.93235242771931,1.0,Grid_extension2025,0.5042925410787155,1.0,146710.16996135563,0,530.6353804602502,0,0,99.0,0.0,83904.03264351342,0.0,0.0,10000,25222.525525485744,201.78020420388594,Amazonia,235435.65987361316,0.5514332000000001,323667.6278650127,116126.55816899917,439794.18603401183,1758573.388582321,0.25008577343965904,58.599066336266056,99.0,99.0,99.0
401,-1.0,Bolivia,1.0,1.0,402.0,145.33828,-7301.698707,-1739.648525,-65.59227548,-15.53631343,6.0,0.0,1.0,0.0,177.0,0.8578816999999999,2.0,0.0,0.0,1856.0,1.0,4.65741396,492.0,45.6424713,477438.0,58723,58723,100456,31775,61497,0.0,4.0490241000000005,0.0,725,2.0,109.93263909999999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,109.93263909999999,0.0,0.0,0.0,0.0,0.0,0.0,100.7803478,725,0.0,1.0,1.0,2.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.059914968,139.00737619999998,167.2498185,158.8873276,139.00737619999998,31775,,0.0,167.2498185,66.4694707,3.41909407774657,7307.164333631124,18386.213936701002,100,100,100,100,100,100,SA_Diesel2025,0.5593700092965657,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,69655.2816310022,0,1047.9289348546324,0,0,99.0,0.0,43220.835481706265,0.0,0.0,10000,6114.551643539073,48.916413148312586,Amazonia,63085.49236932502,0.5442888,105704.93993134797,56335.38712524534,162040.32705659332,471213.5287656222,0.3438787665563628,13.874472282790421,99.0,99.0,99.0
403,-1.0,Bolivia,1.0,1.0,404.0,134.43790900000002,-7406.636734000001,-1674.563977,-66.53494982,-14.96870758,8.0,0.0,1.0,0.0,188.0,0.9092198,2.0,0.0,0.0,1828.0,1.0,3.44651985,469.0,27.063299199999996,284987.0,2373,2.7460000000000004,58049,154,27234,0.0,4.583865599999999,0.0,0.10800000000000001,3.0,134.64913274,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,122.51650049999999,0.0,0.0,12.13263224,0.0,0.0,0.0,13.88683688,0.10800000000000001,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,4.0,5.0,5.0,4.0,1.118071038,0.015661756000000002,128.58182299999999,154.7060821,146.970778,128.58182299999999,154,,0.0,154.7060821,140.81924522,3.41909407774657,18961.18924197439,20831.039784368237,100,100,100,100,100,100,SA_PV2025,0.46407296329196757,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,72982.94122248731,0,518.2739128339102,0,0,99.0,0.0,41712.26461225328,0.0,0.0,10000,5655.96026981665,45.2476821585332,Amazonia,58949.08834420977,0.5490517333333333,102745.15905604744,54368.22488206993,157113.38393811736,440316.8920925821,0.35681888830438585,13.247139741556268,99.0,99.0,99.0
434,-1.0,Bolivia,1.0,1.0,435.0,181.67285,-7713.461172,-1995.3759539999999,-69.29120064,-17.75076209,7.0,0.0,1.0,0.0,4133.0,1.3655325,7.0,0.0,0.0,2493.0,1.0,4.56536388,605.0,21.6259422,313574.0,160708,160708,24811,24811,167419,0.0,19.798131899999998,0.0,0.14,3.0,113.59792036099999,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,104.6197725,0.0,0.0,8.978147861,0.0,0.0,0.0,24.32629084,0.14,0.0,1.0,1.0,3.0,2012.0,3.0,1.0,5.0,1.0,5.0,3.3,1.06063919,0.055545067999999996,173.7592203,209.0622731,198.6091594,173.7592203,24811,,0.0,209.0622731,184.73598226000001,3.41909407774657,20985.62340058259,23749.03945010343,100,100,100,100,100,100,SA_PV2025,0.38793597840966954,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,82056.08163296484,0,444.1802870730292,0,0,99.0,0.0,47878.40610836201,0.0,0.0,10000,7643.1895535098565,61.14551642807885,HighLands,164431.4426677508,0.5466702666666667,221788.8640826915,62521.59566187187,284310.4597445634,1228211.3910736202,0.2314833275532791,31.712243976851767,99.0,99.0,99.0
435,-1.0,Bolivia,1.0,1.0,436.0,312.477302,-7506.5794909999995,-1908.6556440000002,-67.43275088,-17.00273634,2.0,0.0,1.0,0.0,4415.0,7.786645399999999,10.0,0.0,0.0,1950.0,1.0,2.48355722,183.0,36.0719223,2875040.0,15175,3.73,4296,4.2139999999999995,14.960999999999999,0.0,3.6662979,0.0,0.47700000000000004,3.0,116.9378408,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,116.9378408,0.0,0.0,0.0,0.0,0.0,0.0,142.55901469999998,0.47700000000000004,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.00175524,298.8658588,359.5871097,341.6077543,298.8658588,4.2139999999999995,,0.0,359.5871097,217.028095,3.41909407774657,25378.796822237277,42049.340187830734,100,100,100,100,100,100,SA_Diesel2025,0.4521085618143931,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,103297.0943204259,0,475.9618533279108,0,0,99.0,0.0,61620.353480285805,0.0,0.0,10000,13146.286030867052,105.17028824693641,HighLands,258463.01693376343,0.5347629333333334,347034.7328256909,81766.63951115285,428801.37233684375,1930574.9339603756,0.22211071157813175,57.91018545266019,99.0,99.0,99.0
440,-1.0,Bolivia,1.0,1.0,441.0,236.174705,-7589.907658,-2034.8552320000001,-68.18130054,-18.09026274,6.0,0.0,1.0,0.0,4039.0,7.6082697,7.0,0.0,0.0,2382.0,1.0,3.29748631,217.0,75.7974091,3723470.0,63269,63.36600000000001,25984,2.5789999999999997,63.36600000000001,0.0,1.7049949,0.0,0.6,3.0,115.9653617,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,115.9653617,0.0,0.0,0.0,0.0,0.0,0.0,135.5321918,0.6,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.012316475,225.8869863,271.780955,258.1919073,225.8869863,2.5789999999999997,,0.0,271.780955,136.2487632,3.41909407774657,15800.137105665652,31517.176749746424,100,100,100,100,100,100,SA_PV2025,0.538073386281108,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,88177.23400303333,0,647.1782343711823,0,0,99.0,0.0,54062.5452701592,0.0,0.0,10000,9936.146418466033,79.48917134772826,HighLands,203611.26526817787,0.5442888,275640.9855277543,70998.69168862523,346639.67721637955,1520862.8671986668,0.22792303283389903,41.90780856411294,99.0,99.0,99.0
445,-1.0,Bolivia,1.0,1.0,446.0,156.238651,-7571.384335,-1998.938923,-68.0149027,-17.78142869,10.0,0.0,1.0,0.0,3893.0,3.2161663,7.0,0.0,0.0,2431.0,1.0,3.29195499,217.0,59.459022499999996,3723470.0,58646,58646,1.28,1.28,62338,0.0,1.0246885000000001,0.0,47,3.0,85.49435053,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,85.49435053,0.0,0.0,0.0,0.0,0.0,0.0,7.023347683,47,0.0,1.0,1.0,3.0,2012.0,5.0,1.0,5.0,1.0,5.0,3.6,1.0811571640000002,0.01220129,149.4329294,179.7935549,170.8038771,149.4329294,1.28,,0.0,179.7935549,172.770207217,3.41909407774657,14770.876656950935,15371.3332056554,100,100,100,100,100,100,SA_PV2025,0.3978298618573864,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,74957.8756294424,0,433.85880492285935,0,0,99.0,0.0,44673.818498353154,0.0,0.0,10000,6573.143017261496,52.58514413809197,HighLands,146147.52546671196,0.5538146666666667,197085.9998569691,58246.96151561465,255332.96137258376,1091640.702308587,0.23389835211586474,27.8827922411935,99.0,99.0,99.0
449,-1.0,Bolivia,1.0,1.0,450.0,148.97173700000002,-7611.881081999999,-2049.385312,-68.37869117,-18.215047100000003,10.0,0.0,1.0,0.0,4151.0,6.672695599999999,7.0,0.0,0.0,2299.0,1.0,4.54309702,228.0,78.9740448,1081230.0,79211,79377,43006,5,79377,0.0,8.3266268,0.0,366,3.0,126.91432251,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,115.9653617,0.0,0.0,10.94896081,0.0,0.0,0.0,52.14861718,366,0.0,1.0,1.0,3.0,2012.0,4.0,1.0,5.0,1.0,5.0,3.45,1.070245051,0.054510659,142.4825606,171.4310639,162.8595107,142.4825606,5,,0.0,171.4310639,119.28244672,3.41909407774657,15138.650912803972,21757.05733203702,100,100,100,100,100,100,SA_PV2025,0.420671767801351,3.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,73856.45724389204,0,619.1728898490861,0,0,99.0,0.0,43711.03528326131,0.0,0.0,10000,6267.415432342588,50.139323458740705,HighLands,140923.54907001305,0.5538146666666667,189536.0489254119,56978.4507156039,246514.49964101578,1052620.5051186266,0.23419123838294834,26.72361117199266,99.0,99.0,99.0
464,-1.0,Bolivia,1.0,1.0,465.0,188.939764,-7502.476093000001,-1186.36673,-67.39588943,-10.6661648,5.0,0.0,1.0,0.0,176.0,2.1267774,2.0,0.0,0.0,1844.0,1.0,2.1218152000000003,16.0,11.001236,2466900.0,484779,411227,141.52200000000002,51.93600000000001,411555,0.0,7.350962599999999,0.0,0.6729999999999999,4.0,106.6368659,10.65978839,60.32283355,221.183723,583.1207243,824.4120585,106.6368659,0.0,0.0,0.0,0.0,0.0,0.0,121.6175534,0.6729999999999999,0.0,1.0,1.0,4.0,2012.0,4.0,1.0,4.0,5.0,5.0,3.85,1.102740091,0.00037933199999999997,180.7095891,217.424764,206.55352580000002,180.7095891,51.93600000000001,,0.0,217.424764,95.8072106,3.41909407774657,10216.58066900526,23185.49540200715,100,100,100,100,100,100,SA_Diesel2025,0.5325546474260223,2.0,0,1,1,99.0,0.0,0.0,Grid_extension2025,99.0,1.0,39902.504448222666,0,416.48748771966297,0,0,99.0,0.0,11342.181896965933,20415.927414538677,0.0,0,3502.6533498876356,63.591337078182605,Amazonia,79631.10843681014,0.5419073333333334,121474.63429186819,35260.76266139225,156735.39695326044,594800.0752114712,0.263509376486773,16.969412140030727,99.0,99.0,99.0
